InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C563593,D,Discount,-1,2011-08-18 06:13:00,206.4,14646.0,Netherlands
563613,16054,POPART RECT PENCIL SHARPENER ASST,36,2011-08-18 08:49:00,0.12,12688.0,Israel
563613,21239,PINK  POLKADOT CUP,24,2011-08-18 08:49:00,0.85,12688.0,Israel
563613,21238,RED RETROSPOT CUP,16,2011-08-18 08:49:00,0.85,12688.0,Israel
563613,23306,SET OF 36 DOILIES PANTRY DESIGN,24,2011-08-18 08:49:00,1.45,12688.0,Israel
563613,22378,WALL TIDY RETROSPOT ,5,2011-08-18 08:49:00,2.1,12688.0,Israel
563613,23291,DOLLY GIRL CHILDRENS CUP,8,2011-08-18 08:49:00,1.25,12688.0,Israel
563613,23174,REGENCY SUGAR BOWL GREEN,4,2011-08-18 08:49:00,4.15,12688.0,Israel
563614,21199,PINK  HEART CONFETTI IN TUBE,24,2011-08-18 08:51:00,1.65,12415.0,Australia
563614,23167,SMALL CERAMIC TOP STORAGE JAR ,48,2011-08-18 08:51:00,0.83,12415.0,Australia
563614,22138,BAKING SET 9 PIECE RETROSPOT ,48,2011-08-18 08:51:00,4.25,12415.0,Australia
563615,23201,JUMBO BAG ALPHABET,10,2011-08-18 09:01:00,2.08,16945.0,United Kingdom
563616,21212,PACK OF 72 RETROSPOT CAKE CASES,1200,2011-08-18 09:39:00,0.4,13027.0,United Kingdom
563617,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-08-18 09:45:00,0.42,15301.0,United Kingdom
563619,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-08-18 10:01:00,0.85,12839.0,United Kingdom
563619,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2011-08-18 10:01:00,2.1,12839.0,United Kingdom
563621,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-08-18 10:10:00,3.39,13113.0,United Kingdom
563623,23172,REGENCY TEA PLATE PINK,48,2011-08-18 10:23:00,1.45,15189.0,United Kingdom
563626,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-08-18 10:31:00,0.29,16187.0,United Kingdom
563638,82001S,VINYL RECORD FRAME SILVER,48,2011-08-18 10:36:00,3.39,15311.0,United Kingdom
563638,20829,GLITTER HANGING BUTTERFLY STRING,10,2011-08-18 10:36:00,2.1,15311.0,United Kingdom
563662,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-08-18 11:40:00,0.42,12729.0,France
563686,23231,WRAP  VINTAGE DOILY ,50,2011-08-18 12:30:00,0.42,13098.0,United Kingdom
563688,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-18 12:41:00,1.65,16767.0,United Kingdom
563690,23202,JUMBO BAG VINTAGE LEAF,20,2011-08-18 12:53:00,2.08,15152.0,United Kingdom
563691,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-18 12:53:00,2.08,13668.0,United Kingdom
563696,21750,LARGE SKULL WINDMILL,6,2011-08-18 13:38:00,2.1,12962.0,United Kingdom
563697,22378,WALL TIDY RETROSPOT ,2,2011-08-18 13:44:00,2.1,16813.0,United Kingdom
563697,23321,SMALL WHITE HEART OF WICKER,3,2011-08-18 13:44:00,1.65,16813.0,United Kingdom
563699,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-18 13:47:00,2.95,13381.0,United Kingdom
563706,35970,ZINC FOLKART SLEIGH BELLS,12,2011-08-18 14:48:00,1.69,14189.0,United Kingdom
563706,21790,VINTAGE SNAP CARDS,12,2011-08-18 14:48:00,0.85,14189.0,United Kingdom
563708,22492,MINI PAINT SET VINTAGE ,36,2011-08-18 15:09:00,0.65,17001.0,United Kingdom
563708,85099F,JUMBO BAG STRAWBERRY,10,2011-08-18 15:09:00,2.08,17001.0,United Kingdom
563709,23153,ZINC SWEETHEART WIRE LETTER RACK,1,2011-08-18 15:17:00,3.75,15472.0,United Kingdom
563709,23203,JUMBO BAG VINTAGE DOILY ,6,2011-08-18 15:17:00,2.08,15472.0,United Kingdom
563711,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-18 15:41:00,1.25,16928.0,United Kingdom
563714,21154,RED RETROSPOT OVEN GLOVE ,10,2011-08-18 15:51:00,1.25,14565.0,United Kingdom
563714,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-08-18 15:51:00,7.95,14565.0,United Kingdom
563718,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-08-18 16:18:00,0.55,15144.0,United Kingdom
563718,48111,DOORMAT 3 SMILEY CATS,10,2011-08-18 16:18:00,6.75,15144.0,United Kingdom
563720,22592,CARDHOLDER HOLLY WREATH METAL,2,2011-08-18 16:24:00,3.75,15867.0,United Kingdom
563728,22809,SET OF 6 T-LIGHTS SANTA,6,2011-08-18 17:09:00,2.95,17045.0,United Kingdom
563730,23331,DECORATIVE WICKER HEART SMALL,48,2011-08-18 17:43:00,0.63,14221.0,United Kingdom
563732,20718,RED RETROSPOT SHOPPER BAG,20,2011-08-18 17:50:00,1.25,15125.0,United Kingdom
563733,23203,JUMBO BAG VINTAGE DOILY ,20,2011-08-18 17:57:00,2.08,18225.0,United Kingdom
563734,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-08-18 18:11:00,1.25,14064.0,United Kingdom
563735,22084,PAPER CHAIN KIT EMPIRE,1,2011-08-18 18:15:00,2.95,16743.0,United Kingdom
563735,22551,PLASTERS IN TIN SPACEBOY,1,2011-08-18 18:15:00,1.65,16743.0,United Kingdom
563738,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-08-18 19:13:00,1.25,15024.0,United Kingdom
563738,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-08-18 19:13:00,1.25,15024.0,United Kingdom
563738,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-08-18 19:13:00,2.95,15024.0,United Kingdom
563739,84732D,CUTE RABBIT CEATURE SCREEN ,9,2011-08-18 20:05:00,0.39,17750.0,United Kingdom
563739,82581,TOILET METAL SIGN,6,2011-08-18 20:05:00,0.55,17750.0,United Kingdom
563739,22994,TRAVEL CARD WALLET RETROSPOT,24,2011-08-18 20:05:00,0.42,17750.0,United Kingdom
563741,22180,RETROSPOT LAMP,2,2011-08-19 08:57:00,9.95,14759.0,United Kingdom
563745,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-08-19 09:38:00,0.85,15159.0,United Kingdom
563745,22728,ALARM CLOCK BAKELIKE PINK,4,2011-08-19 09:38:00,3.75,15159.0,United Kingdom
563745,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-08-19 09:38:00,0.55,15159.0,United Kingdom
563749,20675,BLUE POLKADOT BOWL,8,2011-08-19 10:10:00,1.25,12360.0,Austria
563749,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2011-08-19 10:10:00,2.25,12360.0,Austria
563753,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-08-19 10:51:00,1.25,12513.0,France
563754,21463,MIRRORED DISCO BALL ,2,2011-08-19 10:56:00,5.95,15396.0,United Kingdom
563754,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-08-19 10:56:00,0.42,15396.0,United Kingdom
563755,21155,RED RETROSPOT PEG BAG,6,2011-08-19 10:58:00,2.55,17612.0,United Kingdom
563756,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2011-08-19 11:08:00,0.42,12418.0,Switzerland
563764,85169A,IVORY LOVE BIRD CANDLE,5,2011-08-19 11:15:00,1.25,14606.0,United Kingdom
563808,21156,RETROSPOT CHILDRENS APRON,8,2011-08-19 11:46:00,1.95,12626.0,Germany
563819,82582,AREA PATROLLED METAL SIGN,72,2011-08-19 11:56:00,1.85,14062.0,United Kingdom
563832,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,4,2011-08-19 12:33:00,2.89,16419.0,United Kingdom
563833,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-08-19 12:49:00,1.95,14755.0,United Kingdom
563833,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-19 12:49:00,1.25,14755.0,United Kingdom
563835,23201,JUMBO BAG ALPHABET,10,2011-08-19 12:53:00,2.08,13242.0,United Kingdom
563836,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-19 12:56:00,1.25,15938.0,United Kingdom
563839,21418,STARFISH SOAP DISH,6,2011-08-19 13:24:00,2.55,16828.0,United Kingdom
563842,23287,RED VINTAGE SPOT BEAKER,8,2011-08-19 13:54:00,0.85,13871.0,United Kingdom
563842,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-19 13:54:00,4.95,13871.0,United Kingdom
563843,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-08-19 14:02:00,2.95,17811.0,United Kingdom
563843,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-08-19 14:02:00,1.65,17811.0,United Kingdom
563843,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,3,2011-08-19 14:02:00,0.85,17811.0,United Kingdom
563844,84600,NEW BAROQUE JEWELLERY BOX ,2,2011-08-19 14:04:00,7.95,17725.0,United Kingdom
563845,21790,VINTAGE SNAP CARDS,12,2011-08-19 14:39:00,0.85,12991.0,United Kingdom
563845,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-19 14:39:00,0.55,12991.0,United Kingdom
563846,22729,ALARM CLOCK BAKELIKE ORANGE,18,2011-08-19 14:43:00,3.75,16672.0,United Kingdom
563846,22726,ALARM CLOCK BAKELIKE GREEN,36,2011-08-19 14:43:00,3.75,16672.0,United Kingdom
563848,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-08-19 14:57:00,4.95,14911.0,EIRE
563848,84991,60 TEATIME FAIRY CAKE CASES,24,2011-08-19 14:57:00,0.55,14911.0,EIRE
563849,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-19 15:04:00,1.25,14772.0,United Kingdom
563854,22992,REVOLVER WOODEN RULER ,12,2011-08-19 15:24:00,1.95,12364.0,Belgium
563854,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-08-19 15:24:00,0.55,12364.0,Belgium
563855,23199,JUMBO BAG APPLES,20,2011-08-19 15:29:00,2.08,14709.0,United Kingdom
563858,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-08-19 16:04:00,7.95,18170.0,United Kingdom
563897,23177,TREASURE ISLAND BOOK BOX,8,2011-08-21 10:44:00,2.25,12523.0,France
563903,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2011-08-21 11:15:00,4.25,17068.0,United Kingdom
563903,22662,LUNCH BAG DOLLY GIRL DESIGN,5,2011-08-21 11:15:00,1.65,17068.0,United Kingdom
563903,22381,TOY TIDY PINK POLKADOT,4,2011-08-21 11:15:00,2.1,17068.0,United Kingdom
563906,23170,REGENCY TEA PLATE ROSES ,12,2011-08-21 11:50:00,1.65,14246.0,United Kingdom
563908,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-08-21 12:21:00,9.95,18109.0,United Kingdom
563909,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-21 12:36:00,12.75,15701.0,United Kingdom
563909,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-08-21 12:36:00,1.25,15701.0,United Kingdom
563909,23245,SET OF 3 REGENCY CAKE TINS,1,2011-08-21 12:36:00,4.95,15701.0,United Kingdom
563912,20726,LUNCH BAG WOODLAND,20,2011-08-21 12:58:00,1.65,17675.0,United Kingdom
563913,21411,GINGHAM HEART  DOORSTOP RED,3,2011-08-21 13:11:00,4.25,14911.0,EIRE
563914,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-08-21 13:18:00,1.95,12518.0,Germany
563917,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-08-21 13:46:00,4.15,14572.0,United Kingdom
563917,22624,IVORY KITCHEN SCALES,1,2011-08-21 13:46:00,8.5,14572.0,United Kingdom
563917,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-08-21 13:46:00,8.5,14572.0,United Kingdom
563917,85014B,RED RETROSPOT UMBRELLA,2,2011-08-21 13:46:00,5.95,14572.0,United Kingdom
563919,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,2011-08-21 13:48:00,1.95,14735.0,United Kingdom
563922,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,2011-08-21 14:10:00,4.25,14529.0,United Kingdom
563922,22592,CARDHOLDER HOLLY WREATH METAL,1,2011-08-21 14:10:00,3.75,14529.0,United Kingdom
563922,22616,PACK OF 12 LONDON TISSUES ,1,2011-08-21 14:10:00,0.29,14529.0,United Kingdom
563924,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,2011-08-21 14:32:00,1.25,15984.0,United Kingdom
563924,22115,METAL SIGN EMPIRE TEA,1,2011-08-21 14:32:00,0.79,15984.0,United Kingdom
563924,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-08-21 14:32:00,0.42,15984.0,United Kingdom
563924,21172,PARTY METAL SIGN ,1,2011-08-21 14:32:00,1.45,15984.0,United Kingdom
563926,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-08-21 14:42:00,0.85,12553.0,France
563927,21394,RED POLKADOT BEAKER ,48,2011-08-21 15:01:00,0.39,14013.0,United Kingdom
563928,23199,JUMBO BAG APPLES,2,2011-08-21 15:17:00,2.08,17059.0,United Kingdom
563928,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2011-08-21 15:17:00,4.25,17059.0,United Kingdom
563928,21115,ROSE CARAVAN DOORSTOP,1,2011-08-21 15:17:00,6.75,17059.0,United Kingdom
563929,21906,PHARMACIE FIRST AID TIN,1,2011-08-21 15:35:00,6.75,15031.0,United Kingdom
563931,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-08-21 15:49:00,3.75,14895.0,United Kingdom
563931,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-08-21 15:49:00,1.25,14895.0,United Kingdom
563931,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-21 15:49:00,1.65,14895.0,United Kingdom
563931,23298,SPOTTY BUNTING,12,2011-08-21 15:49:00,4.95,14895.0,United Kingdom
563931,22692,DOORMAT WELCOME TO OUR HOME,4,2011-08-21 15:49:00,7.95,14895.0,United Kingdom
563931,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-21 15:49:00,1.25,14895.0,United Kingdom
563933,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2011-08-21 15:54:00,0.85,16536.0,United Kingdom
563933,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2011-08-21 15:54:00,0.85,16536.0,United Kingdom
563933,22571,ROCKING HORSE RED CHRISTMAS ,2,2011-08-21 15:54:00,0.85,16536.0,United Kingdom
563933,21352,EUCALYPTUS & PINECONE  WREATH,2,2011-08-21 15:54:00,6.75,16536.0,United Kingdom
563937,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-08-22 09:10:00,1.25,18204.0,United Kingdom
563937,21174,POTTERING IN THE SHED METAL SIGN,12,2011-08-22 09:10:00,2.08,18204.0,United Kingdom
563940,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-22 09:30:00,1.65,17416.0,United Kingdom
563943,22386,JUMBO BAG PINK POLKADOT,20,2011-08-22 10:04:00,2.08,13139.0,United Kingdom
563943,82582,AREA PATROLLED METAL SIGN,12,2011-08-22 10:04:00,2.1,13139.0,United Kingdom
563944,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-22 10:08:00,1.65,17581.0,United Kingdom
563946,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,2011-08-22 10:15:00,4.95,17527.0,United Kingdom
563947,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-08-22 10:18:00,1.45,12363.0,Unspecified
563952,23080,RED METAL BOX TOP SECRET,6,2011-08-22 10:44:00,8.25,15572.0,United Kingdom
563954,22551,PLASTERS IN TIN SPACEBOY,12,2011-08-22 10:59:00,1.65,16652.0,United Kingdom
564016,23323,WHITE WICKER STAR ,6,2011-08-22 11:44:00,2.1,15712.0,United Kingdom
564020,23202,JUMBO BAG VINTAGE LEAF,10,2011-08-22 11:57:00,2.08,13971.0,United Kingdom
564020,85099F,JUMBO BAG STRAWBERRY,10,2011-08-22 11:57:00,2.08,13971.0,United Kingdom
564034,22961,JAM MAKING SET PRINTED,24,2011-08-22 12:22:00,1.45,12935.0,United Kingdom
564037,22712,CARD DOLLY GIRL ,12,2011-08-22 12:26:00,0.42,14800.0,United Kingdom
564039,22553,PLASTERS IN TIN SKULLS,12,2011-08-22 12:40:00,1.65,12645.0,Germany
564039,POST,POSTAGE,2,2011-08-22 12:40:00,18.0,12645.0,Germany
564041,22624,IVORY KITCHEN SCALES,2,2011-08-22 12:46:00,8.5,14560.0,United Kingdom
564044,22760,"TRAY, BREAKFAST IN BED",1,2011-08-22 12:58:00,12.75,16952.0,United Kingdom
564049,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,2011-08-22 13:30:00,0.39,17585.0,United Kingdom
564049,21980,PACK OF 12 RED RETROSPOT TISSUES ,3,2011-08-22 13:30:00,0.29,17585.0,United Kingdom
564050,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-08-22 13:32:00,2.1,17160.0,United Kingdom
564050,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-08-22 13:32:00,0.55,17160.0,United Kingdom
564050,21790,VINTAGE SNAP CARDS,12,2011-08-22 13:32:00,0.85,17160.0,United Kingdom
564050,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-08-22 13:32:00,0.85,17160.0,United Kingdom
564052,85032D,YULETIDE IMAGES GIFT WRAP SET,3,2011-08-22 13:40:00,0.65,15033.0,United Kingdom
564052,23187,FRENCH STYLE STORAGE JAR BONBONS,6,2011-08-22 13:40:00,0.29,15033.0,United Kingdom
564059,20723,STRAWBERRY CHARLOTTE BAG,10,2011-08-22 14:35:00,0.85,15796.0,United Kingdom
564061,85099F,JUMBO BAG STRAWBERRY,4,2011-08-22 14:38:00,2.08,14505.0,United Kingdom
564061,75049L,LARGE CIRCULAR MIRROR MOBILE,2,2011-08-22 14:38:00,1.25,14505.0,United Kingdom
564061,20725,LUNCH BAG RED RETROSPOT,4,2011-08-22 14:38:00,1.65,14505.0,United Kingdom
564061,20728,LUNCH BAG CARS BLUE,10,2011-08-22 14:38:00,1.65,14505.0,United Kingdom
564061,22575,METAL MERRY CHRISTMAS WREATH,4,2011-08-22 14:38:00,1.95,14505.0,United Kingdom
564061,22727,ALARM CLOCK BAKELIKE RED ,2,2011-08-22 14:38:00,3.75,14505.0,United Kingdom
564062,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-08-22 14:41:00,4.95,17706.0,United Kingdom
564065,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,24,2011-08-22 15:05:00,0.85,15150.0,United Kingdom
564065,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,2011-08-22 15:05:00,1.65,15150.0,United Kingdom
564065,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-08-22 15:05:00,2.1,15150.0,United Kingdom
564065,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-08-22 15:05:00,2.89,15150.0,United Kingdom
564077,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-08-22 15:42:00,4.65,14711.0,United Kingdom
564078,21239,PINK  POLKADOT CUP,12,2011-08-22 15:43:00,0.85,17083.0,United Kingdom
564079,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-08-22 15:55:00,2.95,12627.0,Germany
564083,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-08-23 08:54:00,1.65,17469.0,United Kingdom
564087,22635,CHILDS BREAKFAST SET DOLLY GIRL ,6,2011-08-23 09:38:00,9.95,,Hong Kong
564087,22327,ROUND SNACK BOXES SET OF 4 SKULLS,48,2011-08-23 09:38:00,2.55,,Hong Kong
564087,20676,RED RETROSPOT BOWL,16,2011-08-23 09:38:00,1.25,,Hong Kong
564093,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2011-08-23 10:29:00,9.95,14930.0,Channel Islands
564093,21260,FIRST AID TIN,6,2011-08-23 10:29:00,3.25,14930.0,Channel Islands
564093,23080,RED METAL BOX TOP SECRET,2,2011-08-23 10:29:00,8.25,14930.0,Channel Islands
564093,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-08-23 10:29:00,9.95,14930.0,Channel Islands
564093,22770,MIRROR CORNICE,2,2011-08-23 10:29:00,14.95,14930.0,Channel Islands
564133,21933,PINK VINTAGE PAISLEY PICNIC BAG,20,2011-08-23 11:01:00,1.65,14364.0,United Kingdom
564135,85066,CREAM SWEETHEART MINI CHEST,2,2011-08-23 11:12:00,12.75,16550.0,United Kingdom
564135,22624,IVORY KITCHEN SCALES,2,2011-08-23 11:12:00,8.5,16550.0,United Kingdom
564136,20838,FRENCH LATTICE CUSHION COVER ,12,2011-08-23 11:16:00,0.85,14404.0,United Kingdom
564139,22652,TRAVEL SEWING KIT,2,2011-08-23 11:41:00,1.65,16904.0,United Kingdom
564141,21218,RED SPOTTY BISCUIT TIN,1,2011-08-23 11:47:00,3.75,17841.0,United Kingdom
564141,22219,LOVEBIRD HANGING DECORATION WHITE ,3,2011-08-23 11:47:00,0.85,17841.0,United Kingdom
C564142,22244,3 HOOK HANGER MAGIC GARDEN,-1,2011-08-23 11:49:00,1.95,12477.0,Germany
564143,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-08-23 11:51:00,4.95,16814.0,United Kingdom
564144,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,2011-08-23 11:53:00,0.19,13939.0,United Kingdom
564144,85194S,HANGING SPRING FLOWER EGG SMALL,48,2011-08-23 11:53:00,0.19,13939.0,United Kingdom
564147,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-08-23 12:21:00,1.25,14004.0,United Kingdom
564150,21115,ROSE CARAVAN DOORSTOP,2,2011-08-23 12:30:00,6.75,14936.0,Channel Islands
564150,21936,RED RETROSPOT PICNIC BAG,5,2011-08-23 12:30:00,2.95,14936.0,Channel Islands
564150,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-08-23 12:30:00,0.85,14936.0,Channel Islands
564150,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-08-23 12:30:00,7.95,14936.0,Channel Islands
564158,20726,LUNCH BAG WOODLAND,20,2011-08-23 12:37:00,1.65,16712.0,United Kingdom
564158,40001,WHITE BAMBOO RIBS LAMPSHADE,12,2011-08-23 12:37:00,0.85,16712.0,United Kingdom
564165,23321,SMALL WHITE HEART OF WICKER,6,2011-08-23 13:35:00,1.65,13593.0,United Kingdom
564165,21755,LOVE BUILDING BLOCK WORD,1,2011-08-23 13:35:00,5.95,13593.0,United Kingdom
564166,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-08-23 13:40:00,0.42,15089.0,United Kingdom
564166,22898,CHILDRENS APRON APPLES DESIGN,8,2011-08-23 13:40:00,1.95,15089.0,United Kingdom
564166,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-08-23 13:40:00,11.95,15089.0,United Kingdom
564166,21754,HOME BUILDING BLOCK WORD,6,2011-08-23 13:40:00,5.95,15089.0,United Kingdom
564168,23206,LUNCH BAG APPLE DESIGN,2,2011-08-23 13:51:00,1.65,16794.0,United Kingdom
564168,23329,DECORATIVE WICKER HEART LARGE,8,2011-08-23 13:51:00,1.65,16794.0,United Kingdom
564172,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,2011-08-23 14:19:00,3.75,16033.0,United Kingdom
564172,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,2011-08-23 14:19:00,4.95,16033.0,United Kingdom
564173,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-08-23 14:23:00,2.95,12567.0,France
564174,47566,PARTY BUNTING,4,2011-08-23 14:25:00,4.95,14191.0,United Kingdom
564182,22384,LUNCH BAG PINK POLKADOT,10,2011-08-23 14:55:00,1.65,17242.0,United Kingdom
564182,84375,SET OF 20 KIDS COOKIE CUTTERS,24,2011-08-23 14:55:00,2.1,17242.0,United Kingdom
564184,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,48,2011-08-23 15:11:00,0.55,,EIRE
564184,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-08-23 15:11:00,1.25,,EIRE
564186,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2011-08-23 15:20:00,7.95,15755.0,United Kingdom
564187,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-08-23 15:24:00,1.65,15005.0,United Kingdom
564188,23323,WHITE WICKER STAR ,4,2011-08-23 15:33:00,2.1,13140.0,United Kingdom
564188,22508,DOORSTOP RETROSPOT HEART,2,2011-08-23 15:33:00,3.75,13140.0,United Kingdom
564189,22029,SPACEBOY BIRTHDAY CARD,12,2011-08-23 15:34:00,0.42,14769.0,United Kingdom
564190,16161P,WRAP ENGLISH ROSE ,25,2011-08-23 16:01:00,0.42,16143.0,United Kingdom
564190,23298,SPOTTY BUNTING,3,2011-08-23 16:01:00,4.95,16143.0,United Kingdom
564191,23174,REGENCY SUGAR BOWL GREEN,2,2011-08-23 16:16:00,4.15,17315.0,United Kingdom
564191,23334,IVORY WICKER HEART SMALL,1,2011-08-23 16:16:00,0.63,17315.0,United Kingdom
564191,21329,DINOSAURS  WRITING SET ,1,2011-08-23 16:16:00,1.65,17315.0,United Kingdom
564195,22716,CARD CIRCUS PARADE,12,2011-08-23 16:49:00,0.42,14060.0,United Kingdom
564197,22491,PACK OF 12 COLOURED PENCILS,12,2011-08-23 17:13:00,0.85,13425.0,United Kingdom
564198,22988,SOLDIERS EGG CUP ,12,2011-08-23 17:18:00,1.25,14418.0,United Kingdom
564199,23207,LUNCH BAG ALPHABET DESIGN,3,2011-08-23 17:31:00,1.65,13263.0,United Kingdom
564199,23236,STORAGE TIN VINTAGE DOILY ,1,2011-08-23 17:31:00,2.89,13263.0,United Kingdom
564199,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-08-23 17:31:00,2.95,13263.0,United Kingdom
564199,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-08-23 17:31:00,5.95,13263.0,United Kingdom
564199,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-23 17:31:00,2.95,13263.0,United Kingdom
564199,22667,RECIPE BOX RETROSPOT ,1,2011-08-23 17:31:00,2.95,13263.0,United Kingdom
564200,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-08-23 17:37:00,2.95,18018.0,United Kingdom
C564209,22121,NOEL WOODEN BLOCK LETTERS ,-1,2011-08-24 09:07:00,5.95,14189.0,United Kingdom
564216,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-08-24 09:23:00,0.65,12642.0,Germany
564221,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-08-24 09:36:00,4.13,,United Kingdom
564221,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,2011-08-24 09:36:00,3.29,,United Kingdom
564221,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-08-24 09:36:00,4.13,,United Kingdom
564221,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-08-24 09:36:00,5.79,,United Kingdom
564224,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-08-24 09:56:00,4.25,15249.0,United Kingdom
564224,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2011-08-24 09:56:00,2.89,15249.0,United Kingdom
